NO,ATNRG_NM,SAFETY_ADDR,CCTV_USE,LA,LO,CCTV_QTY,UPDATE_DT,PLCST_NM,PLCST_DEPT_NM,PLCST_DEPT_CD,CTPR_PLAGC_NM
39703,동대문구,장한로26다길 115-5 맞은편 보조2,어린이안전,37.56649974,127.071558,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39721,동대문구,전농로17 메인 (111043),방범,37.56662218,127.0560551,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39722,동대문구,전농로17 보조1,방범,37.56662218,127.0560551,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39723,동대문구,전농로17 보조2,방범,37.56662218,127.0560551,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39731,동대문구,현대시장1(전농로4길 49)-01,치수방재,37.5666642,127.0591903,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39789,동대문구,황물로15길 25(GS편의점 앞) 메인 (121035),방범,37.56675666,127.0572954,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39790,동대문구,황물로15길 25(GS편의점 앞) 보조1,방범,37.56675666,127.0572954,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39791,동대문구,황물로15길 25(GS편의점 앞) 보조2,방범,37.56675666,127.0572954,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39792,동대문구,장한로 16길 16 메인 (161015),방범,37.56676079,127.0691743,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39793,동대문구,장한로 16길 16 보조1,방범,37.56676079,127.0691743,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39794,동대문구,장한로 16길 16 보조2,방범,37.56676079,127.0691743,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39805,동대문구,한천로14길 53 장안동우체국 앞 메인 (161057) 다목적,방범,37.56680007,127.065786,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39806,동대문구,한천로14길 53 장안동우체국 앞 보조1,방범,37.56680007,127.065786,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39807,동대문구,한천로14길 53 장안동우체국 앞 보조2,방범,37.56680007,127.065786,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39808,동대문구,답십리동 994번지 메인,불법주정차,37.5668003,127.053827,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39809,동대문구,답십리동 994번지 보조1,불법주정차,37.5668003,127.053827,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39811,동대문구,장한로5가길 31 (장안동 195-9) 메인 (161037),방범,37.56681062,127.0641085,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39812,동대문구,장한로5가길 31 보조1,방범,37.56681062,127.0641085,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39813,동대문구,장한로5가길 31 보조2,방범,37.56681062,127.0641085,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39831,동대문구,전농로4가길8 메인 (121039),방범,37.56685449,127.0583612,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39832,동대문구,전농로4가길8 보조1,방범,37.56685449,127.0583612,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39833,동대문구,전농로4가길8 보조2,방범,37.56685449,127.0583612,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39837,동대문구,한천로 14길 16-7 메인 (161047),방범,37.56687244,127.063661,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39838,동대문구,한천로 14길 16-7 보조1,방범,37.56687244,127.063661,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39839,동대문구,한천로 14길 16-7 보조2,방범,37.56687244,127.063661,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39842,동대문구,장안1동 378-6(이락민속주점앞) 메인 (161010),방범,37.56690764,127.0672956,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39843,동대문구,장안1동 378-6(이락민속주점앞) 보조1,방범,37.56690764,127.0672956,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39844,동대문구,장안1동 378-6(이락민속주점앞) 보조2,방범,37.56690764,127.0672956,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39848,동대문구,천호대로 281 메인 (111003),방범,37.56695205,127.0529414,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39849,동대문구,천호대로 281 보조1,방범,37.56695205,127.0529414,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39850,동대문구,천호대로 281 보조2,방범,37.56695205,127.0529414,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39851,동대문구,한천로11길 51(맞은편 한전주) 메인 (121016),방범,37.56695819,127.0593334,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39852,동대문구,한천로11길 51(맞은편 한전주) 보조1,방범,37.56695819,127.0593334,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39853,동대문구,한천로11길 51(맞은편 한전주) 보조2,방범,37.56695819,127.0593334,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39861,동대문구,현대시장1(전농로4길 50)-02,치수방재,37.56698136,127.0586931,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39862,동대문구,현대시장1(전농로4길 51)-03,치수방재,37.56698136,127.0586931,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39883,동대문구,한천로 55 맞은편 메인 (121011),방범,37.56708215,127.0619104,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39884,동대문구,한천로 55 맞은편 보조1,방범,37.56708215,127.0619104,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39885,동대문구,한천로 55 맞은편 보조2,방범,37.56708215,127.0619104,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39890,동대문구,전농로2나길 15(동산어린이공원) 메인 (113012),도심공원,37.56709671,127.057496,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39891,동대문구,답십리동 2-201(한천로 59) 메인,불법주정차,37.56709993,127.0621864,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39892,동대문구,답십리동 2-201(한천로 59) 보조1,불법주정차,37.56709993,127.0621864,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39897,동대문구,답십리로72길 158 장평중학교 후문 앞 메인 (161056),방범,37.5671109,127.0701122,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39898,동대문구,답십리로72길 158 장평중학교 후문 앞 보조1,방범,37.5671109,127.0701122,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39899,동대문구,답십리로72길 158 장평중학교 후문 앞 보조2,방범,37.5671109,127.0701122,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39900,동대문구,답십리로72길 158 장평중학교 후문 앞 보조3,방범,37.5671109,127.0701122,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39927,동대문구,현대시장1(전농로4길 52)-04,치수방재,37.56716746,127.0583765,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39928,동대문구,현대시장2(전농로4길 49)-05,치수방재,37.56716746,127.0583765,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39954,동대문구,답십리로64길135 (메인) (161061) 다목적,방범,37.56723341,127.064045,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39955,동대문구,답십리로64길135 (보조1),방범,37.56723341,127.064045,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39956,동대문구,답십리로64길135 (보조2),방범,37.56723341,127.064045,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39957,동대문구,답십리로64길135 (보조3),방범,37.56723341,127.064045,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39964,동대문구,전농로2가길 12 메인 (121034),방범,37.56723963,127.0574921,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39965,동대문구,전농로2가길 12 보조1,방범,37.56723963,127.0574921,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39966,동대문구,전농로2가길 12 보조2,방범,37.56723963,127.0574921,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39975,동대문구,장안벚꽃로 77(장평근린공원2) 메인,도심공원,37.56726984,127.0738473,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39976,동대문구,장안벚꽃로 77(장평근린공원2) 보조1,도심공원,37.56726984,127.0738473,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39979,동대문구,현대시장2(전농로4길 49)-06,치수방재,37.56729095,127.0581307,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39980,동대문구,현대시장3(전농로4길 49)-07,치수방재,37.56729095,127.0581307,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39986,동대문구,천호대로 75길 38 메인 (111018),방범,37.5672974,127.055378,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39987,동대문구,천호대로 75길 38 보조1,방범,37.5672974,127.055378,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
39988,동대문구,천호대로 75길 38 보조2,방범,37.5672974,127.055378,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40020,동대문구,한천로14길 55-6,방범,37.56739337,127.0659199,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40045,동대문구,현대시장3(전농로4길 49)-08,치수방재,37.56745201,127.0578276,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40046,동대문구,현대시장3(전농로4길 49)-09,치수방재,37.56745201,127.0578276,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40060,동대문구,현대시장3(전농로4길 49)-10,치수방재,37.56753969,127.0576839,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40064,동대문구,황물로 133-1 (답십리1동 485-73) 메인 (112008),어린이안전,37.56757436,127.0537176,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40065,동대문구,황물로 133-1 보조1,어린이안전,37.56757436,127.0537176,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40066,동대문구,황물로 133-1 보조2,어린이안전,37.56757436,127.0537176,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40069,동대문구,장안벚꽃로 77(장평근린공원1) 메인,도심공원,37.56759861,127.0741756,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40070,동대문구,장안벚꽃로 77(장평근린공원1) 보조1,도심공원,37.56759861,127.0741756,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40089,동대문구,장한로76 메인 (161016),방범,37.56764014,127.0689005,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40090,동대문구,장한로76 보조1,방범,37.56764014,127.0689005,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40091,동대문구,장한로76 보조2,방범,37.56764014,127.0689005,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40096,동대문구,전농로2가길 18앞 메인 (121044),방범,37.56766971,127.0574469,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40097,동대문구,전농로2가길 18앞 보조1,방범,37.56766971,127.0574469,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40098,동대문구,전농로2가길 18앞 보조2,방범,37.56766971,127.0574469,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40110,동대문구,답십리1동 486-15(사가정로2길 123) 메인,불법주정차,37.567721,127.055688,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40111,동대문구,답십리1동 486-15(사가정로2길 123) 보조1,불법주정차,37.567721,127.055688,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40118,동대문구,장안동 190-62(이슬어린이공원) 메인 (163030),도심공원,37.56774155,127.0635598,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40122,동대문구,장안1동 374-4(장안세차장앞) 메인 (161009),방범,37.56776424,127.0679313,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40123,동대문구,장안1동 374-4(장안세차장앞) 보조1,방범,37.56776424,127.0679313,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40124,동대문구,장안1동 374-4(장안세차장앞) 보조2,방범,37.56776424,127.0679313,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
40140,동대문구,고미술로43 메인 (111019),방범,37.5678251,127.0524782,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
